"Correlation","EOI","model","ROI"
0.206691933000893,"Agr","lstm",1
0.281713480831735,"Agr","gpt2",1
0.367354352797846,"Agr","nosurp",1
0.157113201522399,"Agr","lstm",1
0.132669545487152,"Agr","gpt2",1
0.201523359363633,"Agr","nosurp",1
0.0726322422802848,"Agr","lstm",1
0.117307092800839,"Agr","gpt2",1
-0.144479715844698,"Agr","nosurp",1
-0.157626948764392,"Agr","lstm",1
-0.0982302534863423,"Agr","gpt2",1
0.0707472160943646,"Agr","nosurp",1
-0.136716954225642,"Agr","lstm",1
-0.115740142874768,"Agr","gpt2",1
-0.299289514472612,"Agr","nosurp",1
0.0155578938121588,"Agr","lstm",1
0.0340399302702763,"Agr","gpt2",1
-0.0460922619453205,"Agr","nosurp",1
-0.241510938314443,"Agr","lstm",1
-0.123218190687117,"Agr","gpt2",1
-0.0590443844756166,"Agr","nosurp",1
-0.0447214190900334,"Agr","lstm",1
-0.114153939913392,"Agr","gpt2",1
-0.0511873402858592,"Agr","nosurp",1
-0.248880124001791,"Agr","lstm",1
0.203567961879885,"Agr","gpt2",1
-0.086461855664999,"Agr","nosurp",1
0.416711685086478,"Agr","lstm",1
0.442384166063108,"Agr","gpt2",1
0.442378706185937,"Agr","nosurp",1
-0.126304329612686,"Agr","lstm",1
-0.0926392163444008,"Agr","gpt2",1
-0.0556096260044463,"Agr","nosurp",1
0.00758155409646592,"Agr","lstm",1
-0.0758445764224081,"Agr","gpt2",1
-0.00597488663577489,"Agr","nosurp",1
0.371348209290283,"Agr","lstm",1
0.146587194635561,"Agr","gpt2",1
0.289696624853447,"Agr","nosurp",1
-0.0868904809116141,"Agr","lstm",1
0.059779153676137,"Agr","gpt2",1
-0.293048883972388,"Agr","nosurp",1
-0.0327270343523367,"Agr","lstm",1
0.24261422737473,"Agr","gpt2",1
-0.131095252555433,"Agr","nosurp",1
0.0105310177260987,"Agr","lstm",1
0.0184276986592923,"Agr","gpt2",1
-0.140872819159463,"Agr","nosurp",1
-0.21274549951409,"Agr","lstm",1
-0.206684051235208,"Agr","gpt2",1
-0.201487366973809,"Agr","nosurp",1
0.00298727379163946,"Agr","lstm",1
-0.147436028285474,"Agr","gpt2",1
-0.224532306615338,"Agr","nosurp",1
-0.0324221069181373,"Agr","lstm",1
-0.0110047044219609,"Agr","gpt2",1
-0.205499544241408,"Agr","nosurp",1
0.159371836436565,"Agr","lstm",1
-0.113326248067925,"Agr","gpt2",1
-0.231811715700254,"Agr","nosurp",1
0.112183252848324,"Agr","lstm",1
0.0654270822728126,"Agr","gpt2",1
0.138818626206624,"Agr","nosurp",1
-0.156497738852703,"Agr","lstm",1
-0.400327397885232,"Agr","gpt2",1
-0.341983590913324,"Agr","nosurp",1
0.0802083761953763,"Agr","lstm",1
-0.119788615695623,"Agr","gpt2",1
-0.0410076866523216,"Agr","nosurp",1
-0.13671941424442,"Agr","lstm",1
-0.22130182646354,"Agr","gpt2",1
0.000505353201191819,"Agr","nosurp",1
-0.107614976577629,"Agr","lstm",1
-0.0948237919387248,"Agr","gpt2",1
-0.0269848318080276,"Agr","nosurp",1
0.014102837632927,"Agr","lstm",1
-0.216788420468727,"Agr","gpt2",1
-0.0240329192736228,"Agr","nosurp",1
-0.122494038458654,"Agr","lstm",1
0.144184546113441,"Agr","gpt2",1
0.0211014873326644,"Agr","nosurp",1
0.11759805055564,"Agr","lstm",1
0.145025854670685,"Agr","gpt2",1
0.0892238007492199,"Agr","nosurp",1
0.379999186705937,"Agr","lstm",1
0.488616914916775,"Agr","gpt2",1
0.449569825898776,"Agr","nosurp",1
0.0492675370872382,"Agr","lstm",1
-0.0769703972717133,"Agr","gpt2",1
-0.0410149558885542,"Agr","nosurp",1
-0.200124121431416,"Agr","lstm",1
-0.0185368252151729,"Agr","gpt2",1
-0.0749568518060085,"Agr","nosurp",1
0.31581688192883,"Agr","lstm",1
0.323519135299056,"Agr","gpt2",1
0.36498312808989,"Agr","nosurp",1
0.465023531972003,"Agr","lstm",1
0.460912383209492,"Agr","gpt2",1
0.173185308680137,"Agr","nosurp",1
-0.157908921744749,"Agr","lstm",1
-0.21108002900686,"Agr","gpt2",1
-0.216660668635775,"Agr","nosurp",1
0.0299735926564897,"Agr","lstm",1
0.00809183163900724,"Agr","gpt2",1
0.0625508699355442,"Agr","nosurp",1
-0.213251514915146,"Agr","lstm",1
-0.182058855982155,"Agr","gpt2",1
-0.36701730234618,"Agr","nosurp",1
-0.0140481696954803,"Agr","lstm",1
-0.042791959834663,"Agr","gpt2",1
-0.0297598801198531,"Agr","nosurp",1
-0.428372319608222,"Agr","lstm",1
-0.222060450836387,"Agr","gpt2",1
-0.105482745679231,"Agr","nosurp",1
0.126913426395845,"Agr","lstm",1
0.306570760350196,"Agr","gpt2",1
-0.00838818791604724,"Agr","nosurp",1
0.288109359582638,"Agr","lstm",1
0.207316152870899,"Agr","gpt2",1
0.130863286757997,"Agr","nosurp",1
-0.439032309191573,"Agr","lstm",1
-0.368833111727477,"Agr","gpt2",1
-0.432723906891958,"Agr","nosurp",1
0.254790875148052,"Agr","lstm",1
0.241153526737003,"Agr","gpt2",1
0.158472009069555,"Agr","nosurp",1
0.0688038728166355,"Agr","lstm",1
0.103659428818531,"Agr","gpt2",1
0.145465530133414,"Agr","nosurp",1
0.0122293935778855,"Agr","lstm",1
0.0485465820620792,"Agr","gpt2",1
0.115897064822704,"Agr","nosurp",1
0.215710763785113,"Agr","lstm",1
0.300368540010375,"Agr","gpt2",1
0.323220851427792,"Agr","nosurp",1
0.000772718470554926,"Agr","lstm",1
0.190779953792028,"Agr","gpt2",1
0.103773477627513,"Agr","nosurp",1
0.160838159510951,"Agr","lstm",1
0.103506928036251,"Agr","gpt2",1
0.204197447581521,"Agr","nosurp",1
-0.0254276005674479,"Agr","lstm",1
-0.0608131163405349,"Agr","gpt2",1
0.158353510737515,"Agr","nosurp",1
0.359135981572702,"Agr","lstm",1
0.442101060914653,"Agr","gpt2",1
0.344770866218423,"Agr","nosurp",1
0.256573859147928,"Agr","lstm",1
0.239490355004338,"Agr","gpt2",1
0.196121872445899,"Agr","nosurp",1
0.0781766560406933,"Agr","lstm",1
-0.135107179736833,"Agr","gpt2",1
-0.0940989461614922,"Agr","nosurp",1
0.0571340788027025,"Agr","lstm",1
0.230002525843357,"Agr","gpt2",1
0.21901123132889,"Agr","nosurp",1
-0.087871413402479,"Agr","lstm",1
0.0619435972904791,"Agr","gpt2",1
0.215033793473692,"Agr","nosurp",1
0.112689972405038,"Agr","lstm",1
0.226256478723426,"Agr","gpt2",1
0.0796011600482778,"Agr","nosurp",1
0.159708953360684,"Agr","lstm",1
0.0739504236508992,"Agr","gpt2",1
0.140273448345866,"Agr","nosurp",1
-0.0404372827798416,"Agr","lstm",1
-0.176744301244068,"Agr","gpt2",1
0.11766266043774,"Agr","nosurp",1
0.206648985499259,"Agr","lstm",1
0.085458003079052,"Agr","gpt2",1
0.112349060459536,"Agr","nosurp",1
