"Correlation","EOI","model","ROI"
-0.509157932514063,"GPE_low","lstm",0
-0.235914940980971,"GPE_low","gpt2",0
-0.518462202899529,"GPE_low","nosurp",0
-0.0645610435852985,"GPE_low","lstm",0
0.0525244423429016,"GPE_low","gpt2",0
-0.209319923788412,"GPE_low","nosurp",0
0.10784081391361,"GPE_low","lstm",0
0.0199281201747653,"GPE_low","gpt2",0
0.0995849211009595,"GPE_low","nosurp",0
-0.0983327233635169,"GPE_low","lstm",0
-0.264669024445576,"GPE_low","gpt2",0
0.436208628539842,"GPE_low","nosurp",0
-0.0366037083611202,"GPE_low","lstm",0
0.166904742786494,"GPE_low","gpt2",0
0.412160804650243,"GPE_low","nosurp",0
-0.155571470360091,"GPE_low","lstm",0
-0.222804199074358,"GPE_low","gpt2",0
-0.0874305878372084,"GPE_low","nosurp",0
-0.0125844012169296,"GPE_low","lstm",0
0.388373146318114,"GPE_low","gpt2",0
0.140051136883629,"GPE_low","nosurp",0
0.0214731133309698,"GPE_low","lstm",0
0.413836028132097,"GPE_low","gpt2",0
-0.0141593775235922,"GPE_low","nosurp",0
-0.0556041974777949,"GPE_low","lstm",0
0.0719949240693888,"GPE_low","gpt2",0
0.281784849751657,"GPE_low","nosurp",0
0.116146619450236,"GPE_low","lstm",0
-0.251599077015616,"GPE_low","gpt2",0
0.187118560173685,"GPE_low","nosurp",0
-0.0374313117771653,"GPE_low","lstm",0
0.167613065177717,"GPE_low","gpt2",0
-0.137435475467227,"GPE_low","nosurp",0
0.273823618736655,"GPE_low","lstm",0
0.159014831437497,"GPE_low","gpt2",0
0.204119600847727,"GPE_low","nosurp",0
-0.123825723289831,"GPE_low","lstm",0
-0.212739985218742,"GPE_low","gpt2",0
-0.0566060637390243,"GPE_low","nosurp",0
-0.0395003568531474,"GPE_low","lstm",0
-0.00694137027003328,"GPE_low","gpt2",0
0.152774746476574,"GPE_low","nosurp",0
0.122762678587557,"GPE_low","lstm",0
-0.076484259363604,"GPE_low","gpt2",0
0.0611357312140258,"GPE_low","nosurp",0
-0.0422715796620796,"GPE_low","lstm",0
0.495527848974982,"GPE_low","gpt2",0
-0.226463779148756,"GPE_low","nosurp",0
-0.0810081481747699,"GPE_low","lstm",0
0.397536039677304,"GPE_low","gpt2",0
0.0929140164203755,"GPE_low","nosurp",0
-0.387012618325043,"GPE_low","lstm",0
0.0257596909154508,"GPE_low","gpt2",0
-0.143624968964369,"GPE_low","nosurp",0
0.0320368097950051,"GPE_low","lstm",0
0.064694637871203,"GPE_low","gpt2",0
0.19797566265639,"GPE_low","nosurp",0
0.15253108926919,"GPE_low","lstm",0
-0.0711192911925357,"GPE_low","gpt2",0
0.2994514607604,"GPE_low","nosurp",0
0.248205212393269,"GPE_low","lstm",0
0.39414795306161,"GPE_low","gpt2",0
0.013750571461272,"GPE_low","nosurp",0
-0.0952774467025082,"GPE_low","lstm",0
-0.20058384343253,"GPE_low","gpt2",0
0.0404366282368623,"GPE_low","nosurp",0
0.204927057497437,"GPE_low","lstm",0
-0.288803046729229,"GPE_low","gpt2",0
-0.479529260337712,"GPE_low","nosurp",0
-0.224980385705536,"GPE_low","lstm",0
0.321805357557184,"GPE_low","gpt2",0
-0.00495446595396026,"GPE_low","nosurp",0
-0.284978265574565,"GPE_low","lstm",0
-0.176837805324732,"GPE_low","gpt2",0
-0.286399755333038,"GPE_low","nosurp",0
-0.280499786718527,"GPE_low","lstm",0
0.24599364272941,"GPE_low","gpt2",0
-0.256520153464336,"GPE_low","nosurp",0
0.447859180741369,"GPE_low","lstm",0
-0.193674526598239,"GPE_low","gpt2",0
0.244547116065421,"GPE_low","nosurp",0
-0.0263967033878223,"GPE_low","lstm",0
0.32824355830445,"GPE_low","gpt2",0
0.210006444830396,"GPE_low","nosurp",0
0.119177020803221,"GPE_low","lstm",0
0.202800921929624,"GPE_low","gpt2",0
-0.0800761772901236,"GPE_low","nosurp",0
-0.081820824588693,"GPE_low","lstm",0
0.0900398590960542,"GPE_low","gpt2",0
0.312130501297791,"GPE_low","nosurp",0
0.0651554869568137,"GPE_low","lstm",0
-0.117827557402371,"GPE_low","gpt2",0
0.218583902477456,"GPE_low","nosurp",0
-0.117624831376773,"GPE_low","lstm",0
0.000978275273130312,"GPE_low","gpt2",0
-0.333367016951505,"GPE_low","nosurp",0
0.29393540154834,"GPE_low","lstm",0
-0.146871415243295,"GPE_low","gpt2",0
-0.153909300945076,"GPE_low","nosurp",0
0.0591588345446528,"GPE_low","lstm",0
0.294621847471725,"GPE_low","gpt2",0
0.0632659739861743,"GPE_low","nosurp",0
-0.00791680210058739,"GPE_low","lstm",0
0.307381334345562,"GPE_low","gpt2",0
0.197871265012267,"GPE_low","nosurp",0
-0.167358589186808,"GPE_low","lstm",0
-0.141857035734804,"GPE_low","gpt2",0
-0.34414253631153,"GPE_low","nosurp",0
-0.214040817113585,"GPE_low","lstm",0
0.632316399865446,"GPE_low","gpt2",0
0.522070844901417,"GPE_low","nosurp",0
0.0945279730334574,"GPE_low","lstm",0
-0.0259952851609459,"GPE_low","gpt2",0
0.204004915938389,"GPE_low","nosurp",0
0.39726030136688,"GPE_low","lstm",0
-0.000242875229296117,"GPE_low","gpt2",0
0.299812943089358,"GPE_low","nosurp",0
0.191211215625997,"GPE_low","lstm",0
-0.313923228051742,"GPE_low","gpt2",0
-0.206742329991856,"GPE_low","nosurp",0
-0.210728828706881,"GPE_low","lstm",0
-0.267315795066546,"GPE_low","gpt2",0
0.078262791084171,"GPE_low","nosurp",0
0.113500402877816,"GPE_low","lstm",0
-0.100194800546554,"GPE_low","gpt2",0
-0.148400985423744,"GPE_low","nosurp",0
0.00613975820345781,"GPE_low","lstm",0
-0.012949716671512,"GPE_low","gpt2",0
0.163545645115977,"GPE_low","nosurp",0
-0.0931014967578241,"GPE_low","lstm",0
0.00222271054899283,"GPE_low","gpt2",0
-0.296855910416068,"GPE_low","nosurp",0
-0.105027838396802,"GPE_low","lstm",0
0.156471975193783,"GPE_low","gpt2",0
-0.206370695714689,"GPE_low","nosurp",0
0.068935902476565,"GPE_low","lstm",0
-0.172898730933549,"GPE_low","gpt2",0
-0.0933318397699578,"GPE_low","nosurp",0
0.255742488049046,"GPE_low","lstm",0
0.0462905564978382,"GPE_low","gpt2",0
0.0472539214167576,"GPE_low","nosurp",0
0.217263712319396,"GPE_low","lstm",0
0.330349847564755,"GPE_low","gpt2",0
0.165040059829059,"GPE_low","nosurp",0
-0.0294009619351543,"GPE_low","lstm",0
0.0143913369747256,"GPE_low","gpt2",0
0.212205346452065,"GPE_low","nosurp",0
-0.0445718804864617,"GPE_low","lstm",0
-0.342204236182538,"GPE_low","gpt2",0
0.340493532765893,"GPE_low","nosurp",0
0.313867432020246,"GPE_low","lstm",0
-0.315025010113365,"GPE_low","gpt2",0
-0.0662648937447631,"GPE_low","nosurp",0
-0.0475569062348006,"GPE_low","lstm",0
0.122065132282413,"GPE_low","gpt2",0
-0.228113324443622,"GPE_low","nosurp",0
0.0443558988841565,"GPE_low","lstm",0
-0.114399156213002,"GPE_low","gpt2",0
0.526845381924292,"GPE_low","nosurp",0
-0.308931888637548,"GPE_low","lstm",0
0.386818266783528,"GPE_low","gpt2",0
-0.268243936031786,"GPE_low","nosurp",0
0.0300330371213291,"GPE_low","lstm",0
0.10503976323288,"GPE_low","gpt2",0
0.0234571334299885,"GPE_low","nosurp",0
0.246713583958752,"GPE_low","lstm",0
-0.185839069968362,"GPE_low","gpt2",0
-0.313129029466006,"GPE_low","nosurp",0
-0.0383890097502359,"GPE_low","lstm",0
0.0338643276925542,"GPE_low","gpt2",0
0.253981546414968,"GPE_low","nosurp",0
0.00887448286736624,"GPE_low","lstm",0
0.22233774255503,"GPE_low","gpt2",0
0.163621543352753,"GPE_low","nosurp",0
-0.0539380132010772,"GPE_low","lstm",0
0.0564023225953079,"GPE_low","gpt2",0
-0.0608617900370505,"GPE_low","nosurp",0
0.336491179025625,"GPE_low","lstm",0
0.467793075255676,"GPE_low","gpt2",0
-0.0134503046261819,"GPE_low","nosurp",0
-0.0798817237211837,"GPE_low","lstm",0
0.230430596447327,"GPE_low","gpt2",0
0.317881985980806,"GPE_low","nosurp",0
0.299059495933099,"GPE_low","lstm",0
0.086287690707962,"GPE_low","gpt2",0
-0.0957697485870162,"GPE_low","nosurp",0
-0.101909365118459,"GPE_low","lstm",0
0.0100869530624926,"GPE_low","gpt2",0
-0.117765448165465,"GPE_low","nosurp",0
-0.282337761851057,"GPE_low","lstm",0
-0.18894812486269,"GPE_low","gpt2",0
-0.347613977636223,"GPE_low","nosurp",0
0.0486898512068784,"GPE_low","lstm",0
0.196225875980542,"GPE_low","gpt2",0
0.128130817408225,"GPE_low","nosurp",0
0.134833308804835,"GPE_low","lstm",0
0.105063447585198,"GPE_low","gpt2",0
0.0899592768312571,"GPE_low","nosurp",0
-0.158334759064445,"GPE_low","lstm",0
-0.0980902443460441,"GPE_low","gpt2",0
0.158508119002106,"GPE_low","nosurp",0
-0.326137245259217,"GPE_low","lstm",0
-0.000219820148630884,"GPE_low","gpt2",0
-0.099712618056281,"GPE_low","nosurp",0
0.0777986627673864,"GPE_low","lstm",0
-0.394102001196065,"GPE_low","gpt2",0
0.0779828574705139,"GPE_low","nosurp",0
-0.0125998370684538,"GPE_low","lstm",0
0.184754190488521,"GPE_low","gpt2",0
0.0891888352745858,"GPE_low","nosurp",0
-0.347357420810988,"GPE_low","lstm",0
-0.0718319759296226,"GPE_low","gpt2",0
0.160101647349074,"GPE_low","nosurp",0
0.0540556694833695,"GPE_low","lstm",0
0.449288272053827,"GPE_low","gpt2",0
-0.0526946948119345,"GPE_low","nosurp",0
