"Correlation","EOI","model","ROI"
0.528284637476816,"RC","gpt2",0
0.495831001845405,"RC","nosurp",0
0.533180528249197,"RC","lstm",0
0.537126184873154,"RC","gpt2",0
0.450940407850981,"RC","nosurp",0
0.634954801785344,"RC","lstm",0
0.631532628425682,"RC","gpt2",0
0.545320834655743,"RC","nosurp",0
0.434373249853545,"RC","lstm",0
0.438371653860812,"RC","gpt2",0
0.37191954803847,"RC","nosurp",0
0.512337786807584,"RC","lstm",0
0.520830441709512,"RC","gpt2",0
0.433376628407356,"RC","nosurp",0
0.576105885640421,"RC","lstm",0
0.55161507427877,"RC","gpt2",0
0.524599960408542,"RC","nosurp",0
0.417756611857865,"RC","lstm",0
0.445059880196934,"RC","gpt2",0
0.292941567040761,"RC","nosurp",0
0.422409439271196,"RC","lstm",0
0.451339384936804,"RC","gpt2",0
0.380986510974665,"RC","nosurp",0
0.66713287774446,"RC","lstm",0
0.653477456221377,"RC","gpt2",0
0.594877045941251,"RC","nosurp",0
0.588914492473017,"RC","lstm",0
0.556385513705331,"RC","gpt2",0
0.461727225738076,"RC","nosurp",0
0.620490568851496,"RC","lstm",0
0.60574615271784,"RC","gpt2",0
0.558069272953212,"RC","nosurp",0
0.502942484476043,"RC","lstm",0
0.535675881182959,"RC","gpt2",0
0.442017765324012,"RC","nosurp",0
0.437734913902831,"RC","lstm",0
0.419467039883819,"RC","gpt2",0
0.313888167558881,"RC","nosurp",0
0.436688312878501,"RC","lstm",0
0.418823640451891,"RC","gpt2",0
0.399293116685939,"RC","nosurp",0
0.401873600970649,"RC","lstm",0
0.37102824464686,"RC","gpt2",0
0.254474800137783,"RC","nosurp",0
0.447676438875857,"RC","lstm",0
0.466297263745906,"RC","gpt2",0
0.325078017815099,"RC","nosurp",0
0.425703566325626,"RC","lstm",0
0.446090866216189,"RC","gpt2",0
0.389469688251669,"RC","nosurp",0
0.617808167836436,"RC","lstm",0
0.63334877568254,"RC","gpt2",0
0.586065159250308,"RC","nosurp",0
0.611024646594856,"RC","lstm",0
0.605377345176772,"RC","gpt2",0
0.490412217050368,"RC","nosurp",0
0.572565159931607,"RC","lstm",0
0.56381339278496,"RC","gpt2",0
0.485857867541864,"RC","nosurp",0
0.640919277547844,"RC","lstm",0
0.60878702411276,"RC","gpt2",0
0.447616838351829,"RC","nosurp",0
0.499140062756707,"RC","lstm",0
0.532047400912036,"RC","gpt2",0
0.450846084709698,"RC","nosurp",0
0.485821029505066,"RC","lstm",0
0.47352306454611,"RC","gpt2",0
0.449208005067416,"RC","nosurp",0
0.582216742321739,"RC","lstm",0
0.580506137337598,"RC","gpt2",0
0.534012804325793,"RC","nosurp",0
0.493491172273681,"RC","lstm",0
0.471302362677888,"RC","gpt2",0
0.418466992103136,"RC","nosurp",0
0.452480661424537,"RC","lstm",0
0.454701681919324,"RC","gpt2",0
0.339291639746285,"RC","nosurp",0
0.363059428842173,"RC","lstm",0
0.365190537575557,"RC","gpt2",0
0.275925092486615,"RC","nosurp",0
0.639783932663283,"RC","lstm",0
